recipeID,Num. of servings,ID,Food name,Amount,Unit
0040d40b4cd518c44c7359d75eea46389880a101,4,8031,マッシュルーム　生,1,袋
0040d40b4cd518c44c7359d75eea46389880a101,4,99999,水,nan,nan
0040d40b4cd518c44c7359d75eea46389880a101,4,16010,＜アルコール飲料類＞　（醸造酒類）　ぶどう酒　白,100,CC
0040d40b4cd518c44c7359d75eea46389880a101,4,nan,#N/A,2,枚
0040d40b4cd518c44c7359d75eea46389880a101,4,13040,＜牛乳及び乳製品＞　（チーズ類）　プロセスチーズ,200,g
0040d40b4cd518c44c7359d75eea46389880a101,4,17012,＜調味料類＞　（食塩類）　食塩,NA,適量、お好み
0040d40b4cd518c44c7359d75eea46389880a101,4,13038,＜牛乳及び乳製品＞　（チーズ類）　ナチュラルチーズ　パルメザン,NA,適量、お好み
0040d40b4cd518c44c7359d75eea46389880a101,4,6239,パセリ　葉　生,NA,適量、お好み
0040d40b4cd518c44c7359d75eea46389880a101,4,6223,（にんにく類）　にんにく　りん茎　生,2,大/大匙
0040d40b4cd518c44c7359d75eea46389880a101,4,14001,（植物油脂類）　オリーブ油,1.5,大/大匙
0040d40b4cd518c44c7359d75eea46389880a101,4,17027,＜調味料類＞　（だし類）　固形ブイヨン,1,個片丁株玉房
0040d40b4cd518c44c7359d75eea46389880a101,4,6191,（なす類）　なす　果実　生,3,個片丁株玉房
0040e2dca85a0bfdf66f1d967cae757a7569a28f,8,11230,＜鳥肉類＞　にわとり　［二次品目］　ひき肉　生,200,g
0040e2dca85a0bfdf66f1d967cae757a7569a28f,8,代表名,#N/A,NA,?
0040e2dca85a0bfdf66f1d967cae757a7569a28f,8,6048,（かぼちゃ類）　西洋かぼちゃ　果実　生,100,g
0040e2dca85a0bfdf66f1d967cae757a7569a28f,8,6226,（ねぎ類）　根深ねぎ　葉　軟白　生,0.25,本
0040e2dca85a0bfdf66f1d967cae757a7569a28f,8,14006,（植物油脂類）　調合油,NA,適量、お好み
0040e2dca85a0bfdf66f1d967cae757a7569a28f,8,7155,（かんきつ類）　レモン　全果　生,NA,適量、お好み
0040e2dca85a0bfdf66f1d967cae757a7569a28f,8,17007,＜調味料類＞　（しょうゆ類）　こいくちしょうゆ,NA,適量、お好み
0040fbe3a9d973c1c8533a17d6443edc327996d2,3,11227,＜鳥肉類＞　にわとり　［若どり・副品目］　ささみ　生,3,個片丁株玉房
0040fbe3a9d973c1c8533a17d6443edc327996d2,3,6095,しそ　葉　生,9,枚
0040fbe3a9d973c1c8533a17d6443edc327996d2,3,17004,＜調味料類＞　（辛味調味料類）　トウバンジャン,2,小/小匙
0041033e91a14303bc77f06881762218c0e9ff8d,3,2010,＜いも類＞　（さといも類）　さといも　球茎　生,5,個片丁株玉房
0041033e91a14303bc77f06881762218c0e9ff8d,3,17029,＜調味料類＞　（だし類）　めんつゆ　ストレート,1,大/大匙
0041033e91a14303bc77f06881762218c0e9ff8d,3,15059,＜和干菓子類＞　米菓　あられ,NA,適量、お好み
00410527d2abfefa48969a4f5c999972664fdc1b,1,17028,＜調味料類＞　（だし類）　顆粒和風だし,1,小/小匙
00410527d2abfefa48969a4f5c999972664fdc1b,1,9021,（こんぶ類）　削り昆布,1,一掴
00410527d2abfefa48969a4f5c999972664fdc1b,1,7023,うめ　梅干し　調味漬,1,個片丁株玉房
00410527d2abfefa48969a4f5c999972664fdc1b,1,99999,水,nan,nan
00410a62c542830defda0bc4e67007023da26a6d,None,6263,ブロッコリー　花序　生,NA,適量、お好み
00410a62c542830defda0bc4e67007023da26a6d,None,17029,＜調味料類＞　（だし類）　めんつゆ　ストレート,1,大/大匙
00410a62c542830defda0bc4e67007023da26a6d,None,17042,＜調味料類＞　（ドレッシング類）　半固形状ドレッシング　マヨネーズ　全卵型,1.5,大/大匙
00410c5b3ee288edeeeca6c0415a3e98f9933bf2,1,6153,（たまねぎ類）　たまねぎ　りん茎　生,0.125,無単位
00410c5b3ee288edeeeca6c0415a3e98f9933bf2,1,99999,水,nan,nan
00410c5b3ee288edeeeca6c0415a3e98f9933bf2,1,17027,＜調味料類＞　（だし類）　固形ブイヨン,1,個片丁株玉房
00410c5b3ee288edeeeca6c0415a3e98f9933bf2,1,17012,＜調味料類＞　（食塩類）　食塩,1,摘み/少々
00410c5b3ee288edeeeca6c0415a3e98f9933bf2,1,1174,こむぎ　［パン類］　角形食パン　焼き,0.25,無単位
00410c5b3ee288edeeeca6c0415a3e98f9933bf2,1,13040,＜牛乳及び乳製品＞　（チーズ類）　プロセスチーズ,NA,適量、お好み
004113ba19829561fea244604931c973510604ee,None,6061,（キャベツ類）　キャベツ　結球葉　生,0.16666666666666666,個片丁株玉房
004113ba19829561fea244604931c973510604ee,None,17012,＜調味料類＞　（食塩類）　食塩,0.3333333333333333,小/小匙
004113ba19829561fea244604931c973510604ee,None,11176,＜畜肉類＞　ぶた　［ハム類］　ロースハム　ロースハム,3,枚
0041141ea661b1b765d3152b95a7fdfbc3145bea,1,1038,こむぎ　［うどん・そうめん類］　うどん　生,1,個片丁株玉房
0041141ea661b1b765d3152b95a7fdfbc3145bea,1,NA,#N/A,NA,適量、お好み
0041141ea661b1b765d3152b95a7fdfbc3145bea,1,11129,＜畜肉類＞　ぶた　［大型種肉］　ばら　脂身つき　生,NA,適量、お好み
0041141ea661b1b765d3152b95a7fdfbc3145bea,1,17042,＜調味料類＞　（ドレッシング類）　半固形状ドレッシング　マヨネーズ　全卵型,1,大/大匙
0041141ea661b1b765d3152b95a7fdfbc3145bea,1,17007,＜調味料類＞　（しょうゆ類）　こいくちしょうゆ,1,大/大匙
0041141ea661b1b765d3152b95a7fdfbc3145bea,1,17012,＜調味料類＞　（食塩類）　食塩,NA,適量、お好み
0041141ea661b1b765d3152b95a7fdfbc3145bea,1,17063,＜香辛料類＞　こしょう　黒　粉,NA,適量、お好み
004119e79758966b13e8174e17f522a8bd140a3e,None,12004,鶏卵　全卵　生,3,個片丁株玉房
004119e79758966b13e8174e17f522a8bd140a3e,None,17012,＜調味料類＞　（食塩類）　食塩,1,摘み/少々
004119e79758966b13e8174e17f522a8bd140a3e,None,17028,＜調味料類＞　（だし類）　顆粒和風だし,1,摘み/少々
004119e79758966b13e8174e17f522a8bd140a3e,None,99999,水,nan,nan
004119e79758966b13e8174e17f522a8bd140a3e,None,14006,（植物油脂類）　調合油,NA,適量、お好み
004120bf58814bc4b7d091038792b2deee13f836,5,6048,（かぼちゃ類）　西洋かぼちゃ　果実　生,0.25,nan
004120bf58814bc4b7d091038792b2deee13f836,5,11227,＜鳥肉類＞　にわとり　［若どり・副品目］　ささみ　生,1,枚
004120bf58814bc4b7d091038792b2deee13f836,5,17012,＜調味料類＞　（食塩類）　食塩,1,摘み/少々
004120bf58814bc4b7d091038792b2deee13f836,5,17063,＜香辛料類＞　こしょう　黒　粉,1,摘み/少々
004120bf58814bc4b7d091038792b2deee13f836,5,13014,＜牛乳及び乳製品＞　（クリーム類）　クリーム　乳脂肪,100,CC
004120bf58814bc4b7d091038792b2deee13f836,5,17138,＜調味料類＞　（その他）　料理酒,1,摘み/少々
004120bf58814bc4b7d091038792b2deee13f836,5,17012,＜調味料類＞　（食塩類）　食塩,1,摘み/少々
00412693f64a51062c58fa196c039da4f0030735,4,12004,鶏卵　全卵　生,4,個片丁株玉房
00412693f64a51062c58fa196c039da4f0030735,4,6153,（たまねぎ類）　たまねぎ　りん茎　生,1,個片丁株玉房
00412693f64a51062c58fa196c039da4f0030735,4,6214,（にんじん類）　にんじん　根　皮なし　生,5,cm
00412693f64a51062c58fa196c039da4f0030735,4,8016,（しめじ類）　ぶなしめじ　生,NA,適量、お好み
00412693f64a51062c58fa196c039da4f0030735,4,2017,＜いも類＞　じゃがいも　塊茎　皮なし　生,2,個片丁株玉房
00412693f64a51062c58fa196c039da4f0030735,4,10263,＜魚類＞　（まぐろ類）　缶詰　油漬　フレーク　ライト,1,個片丁株玉房
00412693f64a51062c58fa196c039da4f0030735,4,6239,パセリ　葉　生,NA,適量、お好み
00412693f64a51062c58fa196c039da4f0030735,4,17138,＜調味料類＞　（その他）　料理酒,1,大/大匙
00412693f64a51062c58fa196c039da4f0030735,4,16025,＜アルコール飲料類＞　（混成酒類）　みりん　本みりん,1,大/大匙
00412693f64a51062c58fa196c039da4f0030735,4,17007,＜調味料類＞　（しょうゆ類）　こいくちしょうゆ,1,大/大匙
00412693f64a51062c58fa196c039da4f0030735,4,17065,＜香辛料類＞　こしょう　混合　粉,1,摘み/少々
00412693f64a51062c58fa196c039da4f0030735,4,13040,＜牛乳及び乳製品＞　（チーズ類）　プロセスチーズ,NA,適量、お好み
00412693f64a51062c58fa196c039da4f0030735,4,14017,（バター類）　無発酵バター　有塩バター,NA,適量、お好み
00412693f64a51062c58fa196c039da4f0030735,4,3003,（砂糖類）　車糖　上白糖,1,摘み/少々
0041315da2861247d8eab60b6b2a413d6ff532e7,4,代表名,#N/A,nan,nan
0041315da2861247d8eab60b6b2a413d6ff532e7,4,1122,そば　そば粉　全層粉,60,g
0041315da2861247d8eab60b6b2a413d6ff532e7,4,99999,水,nan,nan
0041315da2861247d8eab60b6b2a413d6ff532e7,4,13003,＜牛乳及び乳製品＞　（液状乳類）　普通牛乳,50,CC
0041315da2861247d8eab60b6b2a413d6ff532e7,4,12004,鶏卵　全卵　生,0.5,個片丁株玉房
0041315da2861247d8eab60b6b2a413d6ff532e7,4,14006,（植物油脂類）　調合油,0.5,大/大匙
0041315da2861247d8eab60b6b2a413d6ff532e7,4,nan,#N/A,nan,nan
0041315da2861247d8eab60b6b2a413d6ff532e7,4,11186,＜畜肉類＞　ぶた　［ソーセージ類］　ウインナーソーセージ　ウインナーソーセージ,1,袋
0041315da2861247d8eab60b6b2a413d6ff532e7,4,13040,＜牛乳及び乳製品＞　（チーズ類）　プロセスチーズ,4,枚
0041315da2861247d8eab60b6b2a413d6ff532e7,4,14017,（バター類）　無発酵バター　有塩バター,NA,適量、お好み
0041315da2861247d8eab60b6b2a413d6ff532e7,4,12004,鶏卵　全卵　生,4,個片丁株玉房
0041315da2861247d8eab60b6b2a413d6ff532e7,4,6007,アスパラガス　若茎　生,1,束
0041315da2861247d8eab60b6b2a413d6ff532e7,4,6182,（トマト類）　赤色トマト　果実　生,1,個片丁株玉房
0041315da2861247d8eab60b6b2a413d6ff532e7,4,nan,#N/A,nan,nan
0041473d04a36277a284450e44ba2030bb6a5959,4,4040,だいず　［豆腐・油揚げ類］　油揚げ　生,2,枚
0041473d04a36277a284450e44ba2030bb6a5959,4,12004,鶏卵　全卵　生,4,個片丁株玉房
0041473d04a36277a284450e44ba2030bb6a5959,4,99999,水,nan,nan
0041473d04a36277a284450e44ba2030bb6a5959,4,3003,（砂糖類）　車糖　上白糖,1,大/大匙
0041473d04a36277a284450e44ba2030bb6a5959,4,17007,＜調味料類＞　（しょうゆ類）　こいくちしょうゆ,1,大/大匙
0041473d04a36277a284450e44ba2030bb6a5959,4,16025,＜アルコール飲料類＞　（混成酒類）　みりん　本みりん,1,大/大匙
00415707db66aab7ccb40d53ad4c70f8c973bddd,4.5,6038,かぶ　根　皮なし　生,1,個片丁株玉房
00415707db66aab7ccb40d53ad4c70f8c973bddd,4.5,10376,＜水産練り製品＞　かに風味かまぼこ,4,個片丁株玉房
00415707db66aab7ccb40d53ad4c70f8c973bddd,4.5,17042,＜調味料類＞　（ドレッシング類）　半固形状ドレッシング　マヨネーズ　全卵型,3,大/大匙
00415707db66aab7ccb40d53ad4c70f8c973bddd,4.5,13025,＜牛乳及び乳製品＞　（発酵乳・乳酸菌飲料）　ヨーグルト　全脂無糖,2,大/大匙
00415707db66aab7ccb40d53ad4c70f8c973bddd,4.5,17012,＜調味料類＞　（食塩類）　食塩,1,摘み/少々
00415707db66aab7ccb40d53ad4c70f8c973bddd,4.5,6034,かぶ　葉　生,75,g
00415707db66aab7ccb40d53ad4c70f8c973bddd,4.5,6128,（だいこん類）　かいわれだいこん　芽ばえ　生,NA,NA
00415707db66aab7ccb40d53ad4c70f8c973bddd,4.5,12005,鶏卵　全卵　ゆで,1.5,個片丁株玉房
00415707db66aab7ccb40d53ad4c70f8c973bddd,4.5,17060,＜香辛料類＞　からし　粒入りマスタード,1.75,小/小匙
00415707db66aab7ccb40d53ad4c70f8c973bddd,4.5,16010,＜アルコール飲料類＞　（醸造酒類）　ぶどう酒　白,0.5,小/小匙
00415707db66aab7ccb40d53ad4c70f8c973bddd,4.5,nan,#N/A,nan,nan
00415707db66aab7ccb40d53ad4c70f8c973bddd,4.5,代表名,#N/A,NA,NA
00415707db66aab7ccb40d53ad4c70f8c973bddd,4.5,7156,（かんきつ類）　レモン　果汁　生,0.75,小/小匙
00415b5817f5999fad34037d7003164bd8ce2b89,1,1038,こむぎ　［うどん・そうめん類］　うどん　生,1,個片丁株玉房
00415b5817f5999fad34037d7003164bd8ce2b89,1,11123,＜畜肉類＞　ぶた　［大型種肉］　ロース　脂身つき　生,NA,適量、お好み
00415b5817f5999fad34037d7003164bd8ce2b89,1,17076,＜香辛料類＞　にんにく　おろし,2,cm
00415b5817f5999fad34037d7003164bd8ce2b89,1,17093,＜調味料類＞　（だし類）　顆粒中華だし,1,小/小匙
00415b5817f5999fad34037d7003164bd8ce2b89,1,17012,＜調味料類＞　（食塩類）　食塩,1,摘み/少々
00415b5817f5999fad34037d7003164bd8ce2b89,1,17063,＜香辛料類＞　こしょう　黒　粉,1,摘み/少々
00415b5817f5999fad34037d7003164bd8ce2b89,1,99999,水,nan,nan
00415b5817f5999fad34037d7003164bd8ce2b89,1,17007,＜調味料類＞　（しょうゆ類）　こいくちしょうゆ,1,摘み/少々
00415b5817f5999fad34037d7003164bd8ce2b89,1,14002,（植物油脂類）　ごま油,1,大/大匙
00415b6035d8d09eee5d517ceb183078ea513a6c,2,1088,こめ　［水稲めし］　精白米　うるち米,2,杯/カップ
00415b6035d8d09eee5d517ceb183078ea513a6c,2,6205,にがうり　果実　生,1,本
00415b6035d8d09eee5d517ceb183078ea513a6c,2,NA,#N/A,2,cm
00415b6035d8d09eee5d517ceb183078ea513a6c,2,6169,とうがらし　葉･果実　生,6,個片丁株玉房
00415b6035d8d09eee5d517ceb183078ea513a6c,2,12004,鶏卵　全卵　生,1,個片丁株玉房
00415b6035d8d09eee5d517ceb183078ea513a6c,2,17028,＜調味料類＞　（だし類）　顆粒和風だし,1,小/小匙
00415b6035d8d09eee5d517ceb183078ea513a6c,2,17012,＜調味料類＞　（食塩類）　食塩,1,摘み/少々
00415b6035d8d09eee5d517ceb183078ea513a6c,2,17063,＜香辛料類＞　こしょう　黒　粉,1,摘み/少々
00415b6035d8d09eee5d517ceb183078ea513a6c,2,17007,＜調味料類＞　（しょうゆ類）　こいくちしょうゆ,2,小/小匙
00415b6035d8d09eee5d517ceb183078ea513a6c,2,NA,#N/A,2.5,小/小匙
0041687ac7ec7690ed06e9fede130dda63bbf6a9,1,1088,こめ　［水稲めし］　精白米　うるち米,1,杯/カップ
0041687ac7ec7690ed06e9fede130dda63bbf6a9,1,6236,はくさい　漬物　キムチ,70,g
0041687ac7ec7690ed06e9fede130dda63bbf6a9,1,11163,＜畜肉類＞　ぶた　［ひき肉］　生,50,g
0041687ac7ec7690ed06e9fede130dda63bbf6a9,1,99999,水,nan,nan
0041687ac7ec7690ed06e9fede130dda63bbf6a9,1,17025,＜調味料類＞　（だし類）　中華だし,1,大/大匙
0041687ac7ec7690ed06e9fede130dda63bbf6a9,1,14002,（植物油脂類）　ごま油,NA,適量、お好み
0041693c44aee3ed443cdf6683d820f843318f05,2.5,4033,だいず　［豆腐・油揚げ類］　絹ごし豆腐,NA,半分
0041693c44aee3ed443cdf6683d820f843318f05,2.5,10263,＜魚類＞　（まぐろ類）　缶詰　油漬　フレーク　ライト,0.5,缶/カン
0041693c44aee3ed443cdf6683d820f843318f05,2.5,12004,鶏卵　全卵　生,1,個片丁株玉房
0041693c44aee3ed443cdf6683d820f843318f05,2.5,代表名,#N/A,NA,NA
0041693c44aee3ed443cdf6683d820f843318f05,2.5,17007,＜調味料類＞　（しょうゆ類）　こいくちしょうゆ,1.5,大/大匙
0041693c44aee3ed443cdf6683d820f843318f05,2.5,16025,＜アルコール飲料類＞　（混成酒類）　みりん　本みりん,1.5,大/大匙
0041693c44aee3ed443cdf6683d820f843318f05,2.5,17069,＜香辛料類＞　しょうが　おろし,1,摘み/少々
0041693c44aee3ed443cdf6683d820f843318f05,2.5,NA,#N/A,NA,NA
0041693c44aee3ed443cdf6683d820f843318f05,2.5,6214,（にんじん類）　にんじん　根　皮なし　生,0.33333333333333,個片丁株玉房
0041693c44aee3ed443cdf6683d820f843318f05,2.5,6153,（たまねぎ類）　たまねぎ　りん茎　生,0.5,個片丁株玉房
0041693c44aee3ed443cdf6683d820f843318f05,2.5,6061,（キャベツ類）　キャベツ　結球葉　生,5,枚
0041693c44aee3ed443cdf6683d820f843318f05,2.5,6291,（もやし類）　りょくとうもやし　生,0.5,袋
0041693c44aee3ed443cdf6683d820f843318f05,2.5,8016,（しめじ類）　ぶなしめじ　生,1,袋
0041693c44aee3ed443cdf6683d820f843318f05,2.5,NA,#N/A,1,袋
0041693c44aee3ed443cdf6683d820f843318f05,2.5,6072,みずな　葉　生,0.33333333333333,袋
0041701cd148e167aed65b4e8bab742c80209d92,1,1039,こむぎ　［うどん・そうめん類］　うどん　ゆで,1.25,個片丁株玉房
0041701cd148e167aed65b4e8bab742c80209d92,1,99999,水,nan,nan
0041701cd148e167aed65b4e8bab742c80209d92,1,17051,＜調味料類＞　（ルウ類）　カレールウ,1.75,個片丁株玉房
0041701cd148e167aed65b4e8bab742c80209d92,1,17141,＜調味料類＞　（だし類）　めんつゆ　二倍濃縮,2.5,大/大匙
0041701cd148e167aed65b4e8bab742c80209d92,1,17021,＜調味料類＞　（だし類）　かつお・昆布だし　荒節・昆布だし,NA,適量、お好み
0041701cd148e167aed65b4e8bab742c80209d92,1,2034,＜でん粉・でん粉製品＞　（でん粉類）　じゃがいもでん粉,2,小/小匙
0041701cd148e167aed65b4e8bab742c80209d92,1,6226,（ねぎ類）　根深ねぎ　葉　軟白　生,NA,適量、お好み
0041701cd148e167aed65b4e8bab742c80209d92,1,11123,＜畜肉類＞　ぶた　［大型種肉］　ロース　脂身つき　生,NA,適量、お好み
0041701cd148e167aed65b4e8bab742c80209d92,1,NA,#N/A,NA,NA
004178c85e67d7e0fdbd0f0c55e3ed3f3f5a98e6,1,7006,アボカド　生,0.5,個片丁株玉房
004178c85e67d7e0fdbd0f0c55e3ed3f3f5a98e6,1,10204,＜魚類＞　（たら類）　すけとうだら　からしめんたいこ,0.5,nan
004178c85e67d7e0fdbd0f0c55e3ed3f3f5a98e6,1,1088,こめ　［水稲めし］　精白米　うるち米,1.5,杯/カップ
004178c85e67d7e0fdbd0f0c55e3ed3f3f5a98e6,1,17101,＜調味料類＞　（調味ソース類）　すし酢　ちらし・稲荷用,2.5,小/小匙
004178c85e67d7e0fdbd0f0c55e3ed3f3f5a98e6,1,9004,あまのり　焼きのり,1.5,枚
004178c85e67d7e0fdbd0f0c55e3ed3f3f5a98e6,1,5018,ごま　いり,NA,適量、お好み
004178c85e67d7e0fdbd0f0c55e3ed3f3f5a98e6,1,17007,＜調味料類＞　（しょうゆ類）　こいくちしょうゆ,1,大/大匙
0041790d9ed2962e02271fce946947a1bc9450e0,2,18050,洋風料理　ハンバーグステーキ類　合いびきハンバーグ,NA,適量、お好み
0041790d9ed2962e02271fce946947a1bc9450e0,2,6214,（にんじん類）　にんじん　根　皮なし　生,0.25,本
0041790d9ed2962e02271fce946947a1bc9450e0,2,8001,えのきたけ　生,0.5,袋
0041790d9ed2962e02271fce946947a1bc9450e0,2,8039,しいたけ　生しいたけ　菌床栽培　生,2,枚
0041790d9ed2962e02271fce946947a1bc9450e0,2,8016,（しめじ類）　ぶなしめじ　生,0.5,袋
0041790d9ed2962e02271fce946947a1bc9450e0,2,6010,いんげんまめ　さやいんげん　若ざや　生,3.5,本
0041790d9ed2962e02271fce946947a1bc9450e0,2,17027,＜調味料類＞　（だし類）　固形ブイヨン,1,個片丁株玉房
0041790d9ed2962e02271fce946947a1bc9450e0,2,17025,＜調味料類＞　（だし類）　中華だし,0.5,小/小匙
0041790d9ed2962e02271fce946947a1bc9450e0,2,17138,＜調味料類＞　（その他）　料理酒,1,小/小匙
0041790d9ed2962e02271fce946947a1bc9450e0,2,17007,＜調味料類＞　（しょうゆ類）　こいくちしょうゆ,0.5,小/小匙
0041790d9ed2962e02271fce946947a1bc9450e0,2,17012,＜調味料類＞　（食塩類）　食塩,NA,適量、お好み
0041790d9ed2962e02271fce946947a1bc9450e0,2,17063,＜香辛料類＞　こしょう　黒　粉,NA,適量、お好み
00417a6650d0163a729ef252543c2c1253401d41,2,1074,こむぎ　［その他］　ぎょうざの皮　生,7,枚
00417a6650d0163a729ef252543c2c1253401d41,2,4019,そらまめ　全粒　乾,10,NA
00417a6650d0163a729ef252543c2c1253401d41,2,13035,＜牛乳及び乳製品＞　（チーズ類）　ナチュラルチーズ　クリーム,30,g
00417a6650d0163a729ef252543c2c1253401d41,2,2034,＜でん粉・でん粉製品＞　（でん粉類）　じゃがいもでん粉,NA,適量、お好み
00417a6650d0163a729ef252543c2c1253401d41,2,14001,（植物油脂類）　オリーブ油,NA,適量、お好み
004184ec736376b2c10a539b17096b21f8d090f8,3,2017,＜いも類＞　じゃがいも　塊茎　皮なし　生,300,g
004184ec736376b2c10a539b17096b21f8d090f8,3,11129,＜畜肉類＞　ぶた　［大型種肉］　ばら　脂身つき　生,100,g
004184ec736376b2c10a539b17096b21f8d090f8,3,13040,＜牛乳及び乳製品＞　（チーズ類）　プロセスチーズ,4,NA
004184ec736376b2c10a539b17096b21f8d090f8,3,17012,＜調味料類＞　（食塩類）　食塩,0.25,小/小匙
004184ec736376b2c10a539b17096b21f8d090f8,3,17065,＜香辛料類＞　こしょう　混合　粉,NA,適量、お好み
004184ec736376b2c10a539b17096b21f8d090f8,3,1015,こむぎ　［小麦粉］　薄力粉　1等,4,大/大匙
004184ec736376b2c10a539b17096b21f8d090f8,3,17027,＜調味料類＞　（だし類）　固形ブイヨン,1,小/小匙
00418f186acb1279ebb7d793c0dfcc45f3436077,None,12004,鶏卵　全卵　生,2,個片丁株玉房
00418f186acb1279ebb7d793c0dfcc45f3436077,None,11176,＜畜肉類＞　ぶた　［ハム類］　ロースハム　ロースハム,2,枚
00418f186acb1279ebb7d793c0dfcc45f3436077,None,6182,（トマト類）　赤色トマト　果実　生,0.25,個片丁株玉房
00418f186acb1279ebb7d793c0dfcc45f3436077,None,17012,＜調味料類＞　（食塩類）　食塩,NA,適量、お好み
00418f186acb1279ebb7d793c0dfcc45f3436077,None,14001,（植物油脂類）　オリーブ油,1,大/大匙
00419373654e11c816308f163a771b07bbee68a0,2,12004,鶏卵　全卵　生,2,個片丁株玉房
00419373654e11c816308f163a771b07bbee68a0,2,17028,＜調味料類＞　（だし類）　顆粒和風だし,1,大/大匙
00419373654e11c816308f163a771b07bbee68a0,2,6236,はくさい　漬物　キムチ,10,g
00419373654e11c816308f163a771b07bbee68a0,2,11130,＜畜肉類＞　ぶた　［大型種肉］　もも　脂身つき　生,10,g
00419373654e11c816308f163a771b07bbee68a0,2,6226,（ねぎ類）　根深ねぎ　葉　軟白　生,NA,適量、お好み
00419373654e11c816308f163a771b07bbee68a0,2,14002,（植物油脂類）　ごま油,1,摘み/少々
00419373654e11c816308f163a771b07bbee68a0,2,17007,＜調味料類＞　（しょうゆ類）　こいくちしょうゆ,1,摘み/少々
00419373654e11c816308f163a771b07bbee68a0,2,99999,水,nan,nan
00419373654e11c816308f163a771b07bbee68a0,2,NA,#N/A,NA,NA
0041989ca51e0cd690936b7e957c37473b01c469,None,13003,＜牛乳及び乳製品＞　（液状乳類）　普通牛乳,50,CC
0041989ca51e0cd690936b7e957c37473b01c469,None,NA,#N/A,NA,適量、お好み
0041989ca51e0cd690936b7e957c37473b01c469,None,15054,＜ビスケット類＞　中華風クッキー,1,枚
0041989ca51e0cd690936b7e957c37473b01c469,None,13003,＜牛乳及び乳製品＞　（液状乳類）　普通牛乳,NA,NA
0041989ca51e0cd690936b7e957c37473b01c469,None,15114,＜チョコレート類＞　カバーリングチョコレート,NA,適量、お好み
00419af25bb35a04dcbc73b7e8933397f743764b,2,6317,れんこん　根茎　生,NA,適量、お好み
00419af25bb35a04dcbc73b7e8933397f743764b,2,3005,（砂糖類）　ざらめ糖　グラニュー糖,1,摘み/少々
00419af25bb35a04dcbc73b7e8933397f743764b,2,17012,＜調味料類＞　（食塩類）　食塩,1,摘み/少々
0041ccbe2a2f53860d58ba27d0431352beee98f2,2.5,6134,（だいこん類）　だいこん　根　皮なし　生,0.4166666666666666,本
0041ccbe2a2f53860d58ba27d0431352beee98f2,2.5,11129,＜畜肉類＞　ぶた　［大型種肉］　ばら　脂身つき　生,110,g
0041ccbe2a2f53860d58ba27d0431352beee98f2,2.5,4040,だいず　［豆腐・油揚げ類］　油揚げ　生,1,枚
0041ccbe2a2f53860d58ba27d0431352beee98f2,2.5,8016,（しめじ類）　ぶなしめじ　生,0.5,個片丁株玉房
0041ccbe2a2f53860d58ba27d0431352beee98f2,2.5,17021,＜調味料類＞　（だし類）　かつお・昆布だし　荒節・昆布だし,3,杯/カップ
0041ccbe2a2f53860d58ba27d0431352beee98f2,2.5,17007,＜調味料類＞　（しょうゆ類）　こいくちしょうゆ,2,大/大匙
0041ccbe2a2f53860d58ba27d0431352beee98f2,2.5,17138,＜調味料類＞　（その他）　料理酒,2,大/大匙
0041ccbe2a2f53860d58ba27d0431352beee98f2,2.5,16025,＜アルコール飲料類＞　（混成酒類）　みりん　本みりん,2,大/大匙
0041ccbe2a2f53860d58ba27d0431352beee98f2,2.5,17031,＜調味料類＞　（調味ソース類）　オイスターソース,1,大/大匙
0041ccbe2a2f53860d58ba27d0431352beee98f2,2.5,17076,＜香辛料類＞　にんにく　おろし,0.5,小/小匙
0041cda03f2b7cf846563b76c303ef8adec7e6bb,2,6061,（キャベツ類）　キャベツ　結球葉　生,0.25,個片丁株玉房
0041cda03f2b7cf846563b76c303ef8adec7e6bb,2,6287,（もやし類）　だいずもやし　生,1,袋
0041cda03f2b7cf846563b76c303ef8adec7e6bb,2,17027,＜調味料類＞　（だし類）　固形ブイヨン,1,個片丁株玉房
0041cda03f2b7cf846563b76c303ef8adec7e6bb,2,11183,＜畜肉類＞　ぶた　［ベーコン類］　ばらベーコン　ばらベーコン　,2.5,枚
0041cda03f2b7cf846563b76c303ef8adec7e6bb,2,17138,＜調味料類＞　（その他）　料理酒,10,CC
0041cda03f2b7cf846563b76c303ef8adec7e6bb,2,99999,水,nan,nan
0041ce65fd974df50cee123cda7a5172a101e307,4,4032,だいず　［豆腐・油揚げ類］　木綿豆腐,0.75,個片丁株玉房
0041ce65fd974df50cee123cda7a5172a101e307,4,11230,＜鳥肉類＞　にわとり　［二次品目］　ひき肉　生,50,g
0041ce65fd974df50cee123cda7a5172a101e307,4,6226,（ねぎ類）　根深ねぎ　葉　軟白　生,2,大/大匙
0041ce65fd974df50cee123cda7a5172a101e307,4,6153,（たまねぎ類）　たまねぎ　りん茎　生,0.25,個片丁株玉房
0041ce65fd974df50cee123cda7a5172a101e307,4,2034,＜でん粉・でん粉製品＞　（でん粉類）　じゃがいもでん粉,1,大/大匙
0041ce65fd974df50cee123cda7a5172a101e307,4,1077,こむぎ　［その他］　パン粉　生,2.5,大/大匙
0041ce65fd974df50cee123cda7a5172a101e307,4,17028,＜調味料類＞　（だし類）　顆粒和風だし,0.5,小/小匙
0041ce65fd974df50cee123cda7a5172a101e307,4,17012,＜調味料類＞　（食塩類）　食塩,1,摘み/少々
